monthly_income_amt,education_level_cd,gender_cd,age,marital_status_cd,job_position_cd,car_own_flg,work_exp_cd,accnt_cnt,credit_amt_max,credit_card_sum,accnt_open_due_cnt,wrst_delqbalance_max,cred_av
18.0,SCH,F,31,MAR,WRK,0,0,2.0,94.9,30.0,1.0,0.296,62.45
30.0,GRD,F,28,MAR,SPC,0,1,2.0,40.0,0.0,0.0,4.82,31.625
50.0,UGR,M,29,UNM,SPC,0,0,6.0,30.0,27.16,0.0,0.0,23.77
10.0,SCH,M,38,MAR,WRK,0,2,8.0,120.0,15.0,0.0,2.085,35.893
25.0,SCH,F,22,UNM,SPC,0,0,2.0,21.13,21.13,0.0,0.0,17.54
25.0,SCH,M,42,MAR,SPC,0,1,14.0,122.61,0.0,0.0,5.553,48.831
18.0,UGR,F,60,WID,WRP,0,2,9.0,170.0,170.0,0.0,0.059,47.448
35.0,UGR,M,30,MAR,SPC,0,1,30.0,1200.0,30.0,0.0,1.565,76.575
40.0,SCH,M,45,MAR,SPC,0,1,1.0,1572.5,0.0,0.0,0.0,1572.504
18.0,SCH,F,37,UNM,SPC,0,1,16.0,1170.0,10.0,0.0,2.04,92.377
25.0,SCH,F,30,MAR,SPC,0,0,1.0,15.0,0.0,0.0,0.0,15.0
21.0,UGR,F,43,MAR,SPC,0,2,4.0,122.0,0.0,1.0,3.214,72.0
15.0,SCH,F,48,DIV,SPC,0,2,8.0,53.0,0.0,0.0,0.162,28.118
5.0,SCH,F,19,UNM,NOR,0,0,3.0,1.5,0.0,0.0,0.0,2.5
50.0,GRD,M,43,MAR,UMN,1,0,2.0,744.6,0.0,0.0,0.0,601.998
45.0,GRD,M,27,UNM,SPC,0,0,2.0,20.29,0.0,0.0,0.0,20.29
35.0,GRD,M,28,MAR,NOR,0,0,2.0,420.95,0.0,0.0,2.372,420.95
100.0,GRD,M,47,MAR,SPC,0,1,15.0,2000.0,0.0,0.0,6.405,248.416
30.0,SCH,M,51,UNM,WRK,0,1,3.0,100.0,90.9,0.0,0.0,70.3
30.0,SCH,M,40,MAR,SPC,0,1,11.0,151.0,0.0,0.0,0.003,41.952
35.0,SCH,M,22,UNM,BIS,0,0,1.0,18.98,0.0,0.0,0.0,18.98
25.0,SCH,F,45,UNM,SPC,0,1,3.0,25.0,25.0,0.0,0.0,18.747
58.0,GRD,M,31,MAR,DIR,0,0,25.0,600.0,55.5,1.0,25.5,108.043
100.0,GRD,F,40,MAR,BIS,1,0,2.0,3300.0,0.0,0.0,0.0,1816.569
50.0,SCH,F,47,MAR,BIS,0,1,6.0,1000.0,0.0,0.0,0.0,218.734
35.0,SCH,F,34,UNM,ATP,0,1,9.0,115.0,0.0,0.0,5.148,38.768
42.5,GRD,M,66,MAR,PNA,1,0,4.0,57.95,24.0,0.0,2.374,43.605
50.0,UGR,M,40,UNM,SPC,0,0,3.0,90.68,5.0,0.0,0.0,32.127
25.0,SCH,M,35,UNM,BIS,0,0,1.0,7.88,0.0,0.0,3.373,7.88
25.0,GRD,F,21,MAR,SPC,0,0,2.0,58.7,0.0,0.0,1.893,54.15
40.0,UGR,M,40,MAR,SPC,1,0,1.0,6.58,0.0,0.0,0.79,6.58
36.0,SCH,M,24,UNM,WRK,0,0,4.0,134.0,0.0,0.0,0.0,56.707
30.0,SCH,M,27,UNM,SPC,0,2,8.0,30.0,30.0,0.0,1.951,15.391
28.0,GRD,F,52,DIV,SPC,0,2,28.0,109.0,189.47,0.0,2.826,50.584
27.0,SCH,M,37,MAR,SPC,0,1,1.0,100.0,0.0,0.0,2.54,100.0
25.0,GRD,M,29,UNM,SPC,0,1,2.0,9.03,0.0,0.0,0.0,9.03
23.0,SCH,F,27,MAR,SPC,0,0,4.0,80.0,0.0,0.0,0.0,47.272
12.0,SCH,F,43,MAR,SPC,1,1,1.0,35.0,35.0,0.0,0.0,35.0
30.0,SCH,F,33,UNM,SPC,1,0,7.0,50.0,34.21,0.0,54.69,25.747
25.0,SCH,M,41,MAR,SPC,0,1,11.0,30.0,55.0,1.0,2.402,9.836
50.0,SCH,M,48,CIV,SPC,0,2,7.0,300.0,0.0,0.0,321.152,164.279
60.0,UGR,M,36,UNM,WRK,1,0,3.0,70.5,70.5,0.0,4.286,26.757
25.0,SCH,F,23,MAR,SPC,0,0,4.0,238.0,7.0,0.0,0.0,63.347
25.0,UGR,M,33,UNM,SPC,0,0,2.0,3.14,0.0,0.0,0.0,3.14
100.0,UGR,M,27,MAR,SPC,0,0,2.0,35.0,35.0,0.0,0.0,24.09
70.0,GRD,F,37,DIV,SPC,0,2,13.0,2500.0,180.0,0.0,6.818,261.811
21.0,GRD,F,44,MAR,SPC,0,1,11.0,180.0,0.0,0.0,5.648,40.37
10.0,SCH,M,64,MAR,PNA,0,1,11.0,108.88,0.0,0.0,1.625,41.36
26.0,UGR,F,31,MAR,SPC,0,2,9.0,151.29,0.0,0.0,3.51,74.115
25.0,UGR,F,33,UNM,SPC,0,1,4.0,39.31,0.0,0.0,1.068,18.635
0.0,SCH,M,24,MAR,UNK,0,0,1.0,14.34,0.0,0.0,0.0,14.34
25.0,UGR,M,30,MAR,SPC,0,0,3.0,96.0,0.0,0.0,1.458,52.475
45.0,SCH,M,41,MAR,SPC,0,1,6.0,209.0,0.0,0.0,110.501,96.896
45.0,SCH,F,37,DIV,UMN,0,0,8.0,79.0,17.0,0.0,4.194,25.696
50.0,SCH,M,48,MAR,SPC,0,2,6.0,355.0,0.0,1.0,10.02,195.346
50.0,GRD,F,36,UNM,DIR,0,1,3.0,23.13,20.0,0.0,1.397,19.377
36.0,GRD,M,46,MAR,UMN,0,1,17.0,388.58,0.0,0.0,4.441,72.693
0.0,UGR,F,28,MAR,NOR,0,0,1.0,64.84,0.0,0.0,0.0,64.84
68.0,UGR,M,42,CIV,WRK,0,2,5.0,120.0,134.0,1.0,28.147,33.396
120.0,UGR,F,32,UNM,DIR,0,1,3.0,30.0,30.0,2.0,14.415,22.333
18.0,SCH,F,30,DIV,WRK,0,0,4.0,50.0,0.0,0.0,4.513,13.997
45.0,UGR,F,46,DIV,SPC,1,1,1.0,105.0,0.0,0.0,0.0,105.0
6.0,GRD,F,29,UNM,SPC,0,1,9.0,750.0,170.0,0.0,3.94,174.463
15.0,SCH,F,44,UNM,SPC,0,2,2.0,34.75,0.0,0.0,0.0,21.7
57.5,SCH,M,28,CIV,SPC,0,2,1.0,5.0,0.0,0.0,19.797,5.0
14.5,SCH,F,45,DIV,SPC,0,2,1.0,20.0,20.0,0.0,1.203,20.0
30.0,UGR,M,23,UNM,UMN,0,0,3.0,23.66,0.0,1.0,2.688,20.58
30.0,SCH,M,68,MAR,PNA,1,0,10.0,188.26,0.0,0.0,3.232,61.054
25.0,UGR,M,21,UNM,SPC,0,0,1.0,41.77,41.77,0.0,0.0,41.77
25.0,SCH,F,42,MAR,SPC,0,2,7.0,307.0,0.0,0.0,1.095,116.391
20.0,GRD,F,57,WID,SPC,0,2,2.0,270.0,0.0,0.0,0.0,142.46
45.0,SCH,M,55,CIV,INP,1,0,5.0,305.77,120.0,0.0,15.201,161.019
46.0,SCH,M,28,CIV,BIU,0,0,7.0,120.0,60.0,0.0,7.2,40.254
35.0,UGR,M,61,DIV,SPC,0,2,17.0,275.0,13.5,0.0,4.33,80.503
30.0,GRD,M,65,MAR,PNA,1,0,6.0,600.01,148.0,0.0,0.0,171.336
40.0,SCH,F,53,DIV,BIU,1,0,14.0,422.8,141.0,0.0,392.804,184.807
68.5,SCH,M,44,MAR,SPC,0,2,20.0,300.0,37.2,0.0,0.033,72.021
40.0,UGR,M,23,UNM,SPC,1,0,1.0,67.12,0.0,0.0,0.0,67.12
100.0,GRD,M,57,MAR,UMN,0,0,6.0,840.0,940.0,0.0,18.049,292.199
12.0,GRD,F,53,UNM,PNI,0,0,4.0,500.0,0.0,0.0,730.667,184.495
46.0,SCH,M,24,UNM,WRK,0,0,1.0,26.06,0.0,0.0,0.0,26.06
40.0,SCH,M,31,UNM,SPC,0,0,7.0,709.64,0.0,0.0,0.0,133.178
30.0,GRD,F,45,CIV,SPC,0,1,31.0,230.0,325.0,0.0,9.632,38.257
12.0,SCH,F,66,WID,PNA,0,0,24.0,50.0,0.0,0.0,7.42,13.535
25.0,SCH,F,33,MAR,SPC,0,1,5.0,47.0,0.0,0.0,0.0,23.606
25.0,SCH,F,26,MAR,WOI,0,0,2.0,2.0,0.0,0.0,0.0,2.5
30.0,SCH,F,20,UNM,SPC,0,0,2.0,20.03,0.0,0.0,0.0,20.03
35.0,UGR,M,46,MAR,ATP,1,0,7.0,254.0,30.0,0.0,1.619,148.748
40.0,GRD,M,29,MAR,SPC,0,0,2.0,200.0,0.0,0.0,0.0,199.999
50.0,GRD,M,32,MAR,SPC,0,2,10.0,1400.0,0.0,0.0,0.321,244.089
44.0,SCH,F,54,DIV,ATP,0,0,2.0,28.0,49.64,0.0,1.814,24.82
30.0,SCH,M,28,MAR,WRK,1,1,22.0,461.18,68.31,0.0,12.594,57.41
65.0,SCH,M,21,UNM,SPC,1,0,1.0,1015.0,0.0,0.0,21.333,1015.001
60.0,GRD,M,37,MAR,SPC,0,0,19.0,4590.0,120.0,1.0,50.778,514.685
30.0,SCH,M,21,MAR,ATP,0,0,1.0,0.0,0.0,0.0,0.0,15.0
25.0,SCH,M,35,MAR,WRK,0,0,2.0,172.82,0.0,0.0,0.0,89.575
40.0,SCH,F,20,CIV,NOR,0,0,1.0,50.0,0.0,0.0,0.0,50.0
30.0,UGR,M,26,UNM,SPC,0,1,5.0,338.0,30.0,0.0,0.0,99.306
20.0,SCH,F,22,UNM,SPC,0,0,19.0,38.37,0.0,1.0,2.0,5.735
28.0,UGR,M,27,UNM,DIR,0,0,7.0,11.74,0.0,1.0,14.352,7.913
40.0,GRD,M,44,DIV,UMN,0,2,18.0,136.0,50.0,0.0,7.33,57.669
35.0,UGR,M,20,UNM,UMN,0,0,1.0,29.43,0.0,0.0,1.355,29.43
70.0,SCH,M,36,MAR,UMN,1,1,4.0,485.0,86.0,0.0,0.0,150.573
20.0,SCH,M,68,UNM,PNA,0,0,6.0,27.0,27.0,0.0,0.0,16.942
11.5,SCH,F,65,MAR,PNA,0,0,12.0,55.0,141.5,0.0,1.91,21.859
25.0,GRD,M,21,UNM,SPC,0,1,4.0,25.02,0.0,1.0,1.269,18.202
40.0,UGR,F,40,DIV,NOR,0,0,3.0,25.0,0.0,0.0,15.6,20.305
22.5,GRD,M,29,UNM,WRK,0,2,2.0,25.42,0.0,0.0,0.0,25.42
20.0,UGR,M,22,UNM,BIS,0,0,1.0,52.98,0.0,0.0,4.8,52.98
20.0,SCH,F,38,DIV,SPC,0,0,5.0,100.0,100.0,0.0,62.604,40.172
38.0,SCH,M,23,UNM,SPC,0,0,7.0,10.0,0.0,0.0,15.08,7.232
45.0,GRD,F,26,UNM,SPC,0,0,1.0,44.36,0.0,0.0,0.0,44.36
32.0,GRD,F,37,MAR,SPC,0,2,13.0,180.0,63.7,0.0,7.895,55.863
70.0,GRD,F,37,DIV,BIS,0,0,6.0,95.0,95.0,0.0,4.664,70.958
35.0,UGR,M,22,UNM,UMN,1,0,2.0,49.89,10.0,1.0,0.0,29.945
28.0,SCH,F,30,MAR,SPC,1,1,11.0,27.16,0.0,0.0,56.889,13.14
60.0,SCH,M,52,UNM,WRK,0,1,7.0,200.0,67.42,0.0,1.751,62.056
22.5,GRD,F,33,MAR,SPC,0,0,6.0,30.0,25.0,0.0,0.523,14.736
25.0,GRD,M,62,DIV,SPC,0,0,10.0,507.87,9.0,0.0,18.504,95.886
35.0,SCH,M,27,UNM,UMN,0,1,1.0,31.14,0.0,0.0,2.627,31.14
30.0,SCH,M,34,UNM,SPC,0,2,20.0,354.82,177.0,0.0,2.492,58.61
14.0,GRD,F,34,MAR,SPC,0,2,4.0,279.17,125.0,0.0,0.0,112.468
29.0,UGR,M,53,MAR,SPC,0,0,9.0,471.0,0.0,0.0,0.991,120.0
25.0,UGR,M,22,MAR,SPC,0,1,1.0,47.14,0.0,0.0,0.0,47.14
40.0,GRD,M,27,MAR,UMN,1,1,1.0,10.0,0.0,0.0,9.96,10.0
16.0,SCH,M,33,UNM,BIS,0,0,2.0,28.25,0.0,0.0,5.954,28.25
15.0,SCH,M,28,DIV,SPC,0,1,3.0,8.54,0.0,0.0,0.0,7.077
15.0,SCH,F,44,MAR,WRK,0,0,11.0,30.0,30.0,0.0,2.615,10.608
27.0,GRD,F,56,UNM,SPC,0,1,5.0,30.32,15.0,0.0,0.0,16.72
12.0,GRD,F,68,CIV,PNA,0,0,3.0,50.0,0.0,0.0,0.008,40.0
35.0,GRD,F,50,MAR,SPC,0,2,28.0,587.89,60.0,0.0,0.0,109.944
32.0,SCH,F,33,MAR,SPC,0,0,13.0,110.0,24.0,0.0,7.422,40.591
20.0,SCH,M,22,UNM,SPC,0,0,1.0,10.61,0.0,0.0,0.0,10.61
42.0,SCH,F,44,MAR,SPC,0,1,14.0,407.99,105.0,0.0,2.111,61.395
60.0,SCH,M,35,UNM,SPC,0,1,8.0,286.0,38.0,0.0,0.03,71.702
25.0,SCH,F,30,CIV,SPC,1,1,25.0,520.69,92.99,2.0,2.5,39.03
50.0,SCH,F,42,DIV,ATP,0,0,11.0,180.0,0.0,0.0,0.0,60.23
30.0,SCH,M,25,MAR,SPC,0,0,6.0,34.71,0.0,0.0,0.0,21.757
30.0,SCH,M,45,UNM,BIS,0,0,4.0,60.0,109.95,0.0,59.95,50.49
43.0,SCH,M,28,UNM,WRK,0,0,7.0,38.99,0.0,0.0,15.886,19.878
22.0,UGR,F,59,UNM,SPC,0,1,6.0,234.77,60.0,0.0,3.773,103.632
20.0,SCH,M,53,MAR,PNA,0,0,5.0,911.6,50.0,1.0,0.081,305.321
37.0,SCH,F,55,DIV,SPC,0,1,7.0,73.83,0.0,0.0,11.517,44.14
25.0,UGR,F,22,CIV,WRK,0,0,4.0,36.57,0.0,0.0,0.0,24.143
9.0,SCH,F,60,WID,PNA,0,0,9.0,76.0,0.0,0.0,1.5,26.24
8.5,SCH,F,30,MAR,HSK,0,0,1.0,10.62,0.0,0.0,0.0,10.62
30.0,SCH,M,43,MAR,WRK,1,0,1.0,0.0,0.0,0.0,49.174,15.0
37.5,GRD,F,36,MAR,INP,0,0,3.0,570.0,0.0,0.0,2.838,220.872
50.0,GRD,F,25,UNM,SPC,0,0,3.0,101.9,0.0,0.0,0.807,68.497
19.0,UGR,M,30,MAR,WRK,0,1,32.0,43.87,0.0,0.0,10.052,4.856
25.0,SCH,F,66,MAR,PNA,0,0,10.0,350.0,60.0,0.0,8.907,132.122
45.378,SCH,M,43,UNM,UMN,0,2,1.0,33.77,0.0,0.0,0.0,33.77
32.0,SCH,M,24,UNM,SPC,0,0,1.0,17.99,0.0,0.0,60.992,17.99
25.0,SCH,F,34,MAR,SPC,0,1,2.0,58.34,0.0,0.0,0.0,58.34
20.0,GRD,F,50,UNM,SPC,0,2,5.0,100.0,59.0,0.0,3.578,70.476
17.0,UGR,M,58,MAR,PNA,0,0,1.0,13.72,0.0,0.0,0.0,13.72
16.6,SCH,F,52,DIV,PNI,0,0,4.0,284.0,0.0,0.0,6.09,127.894
89.0,UGR,M,29,DIV,SPC,0,1,18.0,760.71,162.0,0.0,3.867,114.244
14.0,SCH,F,63,MAR,PNA,0,0,17.0,139.0,0.0,0.0,11.835,34.708
27.0,UGR,F,41,WID,SPC,0,0,6.0,38.0,95.88,0.0,2.621,24.57
70.0,SCH,M,40,MAR,SPC,0,0,1.0,5213.0,0.0,0.0,0.0,5213.021
27.0,GRD,M,46,UNM,WRK,0,0,12.0,50.0,50.0,0.0,0.0,8.92
32.0,SCH,F,33,UNM,SPC,0,2,11.0,100.0,130.0,0.0,0.344,22.083
70.0,SCH,F,31,MAR,UNK,0,0,1.0,30.0,30.0,0.0,2.155,30.0
24.6,SCH,F,39,CIV,WRK,0,1,15.0,14.0,0.0,0.0,0.0,7.713
35.0,SCH,M,32,MAR,SPC,0,1,3.0,1000.0,0.0,0.0,0.0,343.036
10.0,GRD,F,69,UNM,PNA,0,0,3.0,110.0,110.0,0.0,0.0,76.477
20.0,SCH,M,25,CIV,SPC,0,0,1.0,3.49,0.0,0.0,0.0,3.49
55.0,SCH,F,26,UNM,SPC,0,0,1.0,9.97,0.0,0.0,1.354,9.97
16.0,UGR,F,49,WID,SPC,0,0,12.0,89.96,30.0,0.0,9.78,20.951
23.0,SCH,M,37,MAR,SPC,0,0,2.0,13.22,0.0,0.0,0.0,12.215
30.0,GRD,M,30,UNM,NOR,0,0,2.0,10.99,0.0,0.0,1.481,10.99
16.0,SCH,F,23,CIV,WRK,0,1,11.0,30.0,27.0,0.0,0.0,15.181
27.8,SCH,M,20,UNM,SPC,0,0,1.0,0.0,0.0,0.0,0.0,15.0
25.0,SCH,M,38,MAR,NOR,0,0,5.0,15.0,15.0,1.0,7.0,8.4
65.0,GRD,F,37,UNM,SPC,1,0,5.0,1400.0,0.0,0.0,0.0,317.407
70.0,UGR,M,37,DIV,NOR,0,0,5.0,8.86,6.5,1.0,14.572,6.524
25.0,UGR,F,29,MAR,WRK,0,0,11.0,1600.0,0.0,0.0,4.174,152.154
20.0,SCH,F,47,CIV,SPC,0,2,9.0,84.54,0.0,0.0,0.0,46.417
90.0,GRD,M,32,MAR,UMN,0,1,9.0,593.01,0.0,0.0,0.0,99.656
35.0,SCH,F,29,UNM,SPC,0,1,11.0,301.0,0.0,0.0,0.001,65.273
60.0,GRD,M,24,UNM,NOR,0,0,2.0,40.17,0.0,0.0,37.232,20.585
14.0,SCH,F,30,MAR,WRK,0,1,4.0,25.68,0.0,0.0,3.812,15.91
19.5,SCH,F,63,UNM,PNA,0,0,1.0,0.0,0.0,0.0,0.0,15.0
16.0,SCH,F,30,MAR,SPC,1,1,2.0,15.2,0.0,0.0,0.019,15.2
30.0,SCH,M,27,MAR,SPC,0,0,4.0,5.0,0.0,0.0,0.0,4.25
20.0,SCH,M,24,UNM,WRK,0,0,2.0,31.85,0.0,0.0,4.937,31.85
25.0,GRD,F,48,UNM,SPC,0,2,15.0,156.0,0.0,0.0,4.713,67.227
39.0,UGR,M,46,MAR,SPC,0,2,16.0,321.2,62.0,0.0,1.317,46.147
30.0,GRD,M,32,MAR,UMN,0,2,8.0,545.91,0.0,0.0,0.0,223.463
30.0,SCH,F,30,MAR,SPC,0,2,10.0,112.5,0.0,0.0,5.665,64.196
17.0,UGR,M,68,MAR,SPC,0,0,3.0,109.0,0.0,0.0,0.0,78.333
35.0,SCH,F,35,UNM,SPC,0,0,49.0,930.96,0.0,0.0,0.0,31.598
60.0,SCH,F,57,MAR,PNA,0,0,14.0,105.0,40.0,0.0,2.832,61.728
45.0,GRD,F,24,UNM,SPC,0,0,3.0,95.0,3.0,0.0,0.0,63.88
20.0,SCH,M,38,UNM,SPC,0,1,4.0,4.39,0.0,0.0,4.046,4.347
55.0,GRD,M,47,DIV,SPC,0,1,3.0,570.0,75.0,0.0,187.036,251.634
0.0,SCH,F,35,MAR,UNK,0,2,6.0,105.0,135.0,1.0,0.005,46.667
45.0,GRD,F,52,MAR,UMN,0,1,2.0,34.89,0.0,0.0,0.0,31.415
35.0,UGR,M,26,MAR,ATP,0,1,8.0,441.0,0.0,1.0,16.415,100.57
21.0,GRD,F,58,MAR,WRP,0,2,1.0,51.56,0.0,0.0,0.0,51.56
19.0,SCH,F,42,DIV,SPC,0,2,14.0,250.0,30.0,0.0,0.0,40.356
7.75,UGR,F,52,MAR,HSK,0,0,1.0,30.0,30.0,0.0,0.313,30.0
42.0,UGR,M,35,UNM,SPC,0,0,1.0,15.39,0.0,0.0,1.72,15.39
40.0,SCH,F,37,MAR,WRK,0,0,3.0,15.0,15.0,0.0,0.0,12.663
65.0,GRD,F,57,UNM,UMN,0,2,12.0,483.54,35.0,0.0,1.154,86.184
30.0,UGR,M,25,UNM,SPC,0,1,21.0,150.0,0.0,0.0,15.0,17.78
40.0,SCH,M,38,MAR,SPC,0,2,10.0,197.37,188.0,0.0,2.692,74.299
11.5,SCH,F,54,MAR,PNA,0,0,1.0,57.38,0.0,0.0,0.0,57.38
20.0,SCH,F,61,MAR,WRK,0,1,14.0,192.6,174.0,0.0,6.916,74.016
70.0,SCH,M,33,DIV,WRK,1,0,6.0,75.0,0.0,0.0,48.158,31.27
30.0,SCH,M,52,MAR,BIS,0,0,1.0,15.0,15.0,0.0,0.0,15.0
36.0,GRD,M,45,MAR,UMN,0,2,22.0,294.3,50.0,0.0,0.001,60.985
60.0,GRD,M,27,MAR,INP,0,0,10.0,481.4,55.0,0.0,2.44,94.464
40.0,SCH,F,62,DIV,WRP,0,2,12.0,262.0,170.0,0.0,0.192,113.931
40.0,SCH,F,52,MAR,SPC,0,2,21.0,385.0,86.0,1.0,4.294,90.83
12.0,SCH,F,47,MAR,ATP,0,0,6.0,49.5,0.0,0.0,34.695,18.222
50.0,GRD,F,25,MAR,NOR,1,0,2.0,562.66,0.0,0.0,10.412,534.496
35.0,SCH,M,55,MAR,SPC,1,1,8.0,427.24,0.0,0.0,0.0,154.224
25.0,GRD,F,38,UNM,BIS,0,0,6.0,1042.88,60.0,0.0,0.0,263.429
20.0,SCH,F,55,UNM,WRK,0,2,9.0,51.68,14.0,1.0,21.94,20.044
100.0,SCH,M,39,MAR,BIS,0,0,1.0,10.7,0.0,0.0,10.701,10.7
37.5,SCH,M,53,UNM,WRK,0,0,14.0,252.98,241.0,0.0,2.505,93.113
30.0,GRD,F,51,UNM,SPC,0,2,16.0,240.0,104.0,1.0,7.571,109.783
15.0,SCH,F,47,DIV,SPC,0,1,38.0,59.0,0.0,0.0,0.93,6.594
47.0,UGR,F,33,MAR,SPC,0,0,3.0,187.66,0.0,0.0,0.0,74.223
9.6,SCH,F,58,DIV,PNA,0,0,10.0,105.77,107.0,0.0,3.195,43.76
43.0,SCH,F,21,UNM,SPC,0,1,2.0,40.58,0.0,0.0,0.294,21.79
20.0,GRD,F,63,UNM,PNA,0,0,10.0,2640.0,0.0,0.0,3.834,435.287
100.0,GRD,M,49,MAR,DIR,1,1,6.0,2309.71,169.0,0.0,10.731,1383.463
23.0,UGR,F,25,UNM,SPC,0,1,2.0,4.71,0.0,0.0,0.001,4.71
1.0,GRD,M,47,MAR,UMN,1,0,4.0,2257.58,45.0,0.0,0.0,713.145
21.0,SCH,F,36,MAR,SPC,0,0,4.0,159.6,25.0,0.0,0.0,54.117
50.0,SCH,M,24,CIV,WRK,0,0,6.0,470.0,145.42,0.0,0.178,114.406
23.0,SCH,F,34,DIV,SPC,0,0,3.0,335.98,0.0,0.0,0.031,133.637
20.0,SCH,F,49,MAR,SPC,0,2,13.0,152.05,0.0,0.0,1.543,38.892
60.0,GRD,F,28,MAR,SPC,1,0,6.0,687.29,130.0,0.0,9.7,245.367
35.0,SCH,M,20,UNM,SPC,0,0,1.0,50.33,0.0,0.0,0.0,50.33
18.0,SCH,F,31,CIV,WRK,0,2,31.0,31.0,0.0,0.0,0.0,4.306
50.0,GRD,M,40,MAR,SPC,0,0,20.0,1300.59,50.0,0.0,1.048,78.478
25.0,UGR,F,43,DIV,SPC,0,0,4.0,30.0,0.0,0.0,5.832,19.473
60.0,GRD,M,26,UNM,DIR,0,0,1.0,94.58,0.0,0.0,0.0,94.58
40.0,GRD,M,32,MAR,SPC,0,0,8.0,350.0,0.0,0.0,13.751,89.068
30.0,SCH,F,68,WID,SPC,0,2,19.0,438.6,0.0,0.0,6.66,116.027
35.0,GRD,M,30,MAR,SPC,0,0,8.0,51.7,0.0,0.0,0.008,17.481
25.0,GRD,F,36,MAR,SPC,0,2,1.0,70.0,70.0,0.0,0.0,70.0
12.0,SCH,M,35,UNM,UNK,0,0,5.0,150.0,100.0,0.0,8.311,66.276
24.0,SCH,F,32,MAR,SPC,0,0,14.0,209.0,10.0,0.0,2.667,45.642
30.0,SCH,F,44,MAR,SPC,0,0,1.0,43.07,0.0,0.0,0.0,43.07
40.0,GRD,M,33,MAR,SPC,0,0,10.0,600.0,0.0,0.0,0.964,249.275
37.5,SCH,M,30,MAR,BIS,0,0,10.0,7.0,0.0,0.0,8.868,4.553
17.0,SCH,M,20,UNM,WRK,0,0,1.0,3.0,0.0,0.0,0.0,3.0
30.0,GRD,F,44,UNM,BIS,0,0,3.0,1759.0,0.0,0.0,6.0,1759.007
15.0,SCH,M,69,MAR,PNA,0,0,1.0,8.0,0.0,0.0,0.0,8.0
10.3,SCH,F,34,MAR,SPC,0,2,9.0,60.3,16.3,0.0,2.794,23.531
4.0,SCH,F,51,MAR,ATP,0,1,5.0,13.89,0.0,0.0,0.0,8.188
35.0,SCH,M,32,UNM,BIS,0,0,2.0,30.6,60.6,2.0,50.272,30.3
25.0,SCH,F,33,UNM,SPC,0,0,1.0,15.0,15.0,0.0,0.0,15.0
30.0,SCH,M,46,MAR,BIS,0,0,4.0,446.0,34.0,0.0,0.0,169.999
50.0,GRD,M,38,UNM,WRK,0,0,2.0,25.36,0.0,0.0,5.363,22.68
16.0,UGR,F,61,WID,SPC,0,0,1.0,0.0,0.0,0.0,0.0,15.0
30.0,SCH,M,31,UNM,WRK,0,0,2.0,18.59,0.0,1.0,1.763,15.79
60.0,SCH,M,35,UNM,BIS,0,0,2.0,400.0,0.0,0.0,551.419,200.5
18.0,GRD,F,62,MAR,PNA,0,0,10.0,436.2,15.0,0.0,0.0,108.182
14.0,GRD,M,61,UNM,DIR,1,1,1.0,0.0,0.0,0.0,0.0,15.0
20.0,UGR,F,42,UNM,SPC,0,1,9.0,44.21,15.0,0.0,0.0,10.306
30.0,GRD,M,33,MAR,SPC,0,1,15.0,70.0,58.0,0.0,4.31,21.254
25.0,SCH,M,26,UNM,SPC,0,0,4.0,14.0,0.0,1.0,19.04,8.25
32.0,UGR,M,43,UNM,SPC,0,0,1.0,3.0,0.0,0.0,0.0,3.0
15.0,SCH,M,40,MAR,WRK,1,0,1.0,24.0,0.0,0.0,0.0,24.0
32.0,SCH,M,19,UNM,SPC,0,0,2.0,2.0,0.0,0.0,0.0,2.5
0.0,SCH,M,44,MAR,NOR,0,0,5.0,130.0,146.22,0.0,1.12,37.924
0.0,SCH,F,38,UNM,NOR,0,0,3.0,4.99,0.0,0.0,0.897,4.29
30.0,GRD,F,51,MAR,BIS,0,0,8.0,115.23,163.0,0.0,0.275,62.799
30.0,UGR,M,51,MAR,SPC,0,2,21.0,202.0,68.0,0.0,8.282,25.433
40.0,SCH,M,23,UNM,SPC,0,1,6.0,51.76,0.0,0.0,12.0,23.108
100.0,GRD,M,27,UNM,SPC,0,0,13.0,300.0,570.83,0.0,0.0,111.644
35.0,SCH,F,34,CIV,SPC,0,0,5.0,153.4,0.0,1.0,3.918,53.764
20.0,SCH,F,28,MAR,SPC,0,2,6.0,100.0,170.0,0.0,0.0,51.867
75.0,SCH,M,57,MAR,BIS,0,0,1.0,17.0,17.0,0.0,0.0,17.0
32.0,UGR,M,56,UNM,SPC,0,1,7.0,700.0,83.0,0.0,0.001,244.825
40.0,UGR,F,48,UNM,DIR,0,0,8.0,50.0,80.0,0.0,2.209,15.284
25.0,SCH,F,25,MAR,ATP,0,0,1.0,15.0,15.0,0.0,0.0,15.0
80.0,SCH,M,53,MAR,SPC,0,2,11.0,155.7,120.0,0.0,5.297,59.674
25.0,GRD,M,32,UNM,BIS,1,0,2.0,900.0,0.0,0.0,0.0,663.172
37.0,GRD,F,51,MAR,SPC,0,2,26.0,400.0,60.0,0.0,10.257,80.631
20.0,UGR,F,61,UNM,SPC,0,0,4.0,21.99,0.0,0.0,0.0,13.285
100.0,SCH,F,49,UNM,INP,1,2,17.0,2000.0,202.0,0.0,23.824,237.335
36.0,SCH,M,34,UNM,WRK,0,0,9.0,50.0,4.15,0.0,26.928,9.571
